ordered_tests,t1,t2,t3,t4,t5,t6,t7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5,a6,a7
kfnpacr,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.8274932614555256,0.8975741239892183,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9864864864864865,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.8577777777777778,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.880794701986755,0.880794701986755,1
kfnparc,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.8274932614555256,0.8975741239892183,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9864864864864865,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.8577777777777778,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.880794701986755,1,1
kfnrcpa,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.954177897574124,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9437086092715232,0.9536423841059603,1
kfnrcap,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.954177897574124,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9437086092715232,0.990066225165563,1
kfnrpca,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.9568733153638814,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9536423841059603,0.9536423841059603,1
kfnrpac,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.9568733153638814,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9536423841059603,1,1
kfnracp,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.9865229110512129,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9848029848029849,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.991111111111111,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.990066225165563,0.990066225165563,1
kfnrapc,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.9487870619946092,0.9865229110512129,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9848029848029849,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.96,0.991111111111111,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.990066225165563,1,1
kfnacpr,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.894878706199461,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.8708609271523179,0.880794701986755,1
kfnacrp,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.894878706199461,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.8708609271523179,0.990066225165563,1
kfnapcr,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.8975741239892183,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.880794701986755,0.880794701986755,1
kfnaprc,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.8975741239892183,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.880794701986755,1,1
kfnarcp,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.9865229110512129,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9848029848029849,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.991111111111111,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.990066225165563,0.990066225165563,1
kfnarpc,0.6792452830188679,0.6792452830188679,0.8194070080862533,0.889487870619946,0.9865229110512129,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.9848029848029849,0.9848029848029849,0.9848029848029849,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.8533333333333333,0.9111111111111111,0.991111111111111,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.990066225165563,1,1
kfcnpra,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.8328840970350404,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,1,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.8622222222222222,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.9536423841059603,1
kfcnpar,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.8328840970350404,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,1,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.8622222222222222,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.880794701986755,1
kfcnrpa,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.954177897574124,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9536423841059603,1
kfcnrap,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.954177897574124,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.990066225165563,1
kfcnapr,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.894878706199461,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.880794701986755,1
kfcnarp,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8247978436657682,0.894878706199461,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.9983164983164983,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8577777777777778,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8708609271523179,0.990066225165563,1
kfcpnra,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.8328840970350404,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,1,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8622222222222222,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.9536423841059603,1
kfcpnar,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.8328840970350404,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,1,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8622222222222222,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.880794701986755,1
kfcprna,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.8274932614555256,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8577777777777778,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.9536423841059603,0.9536423841059603,1
kfcpran,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.8274932614555256,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8577777777777778,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.9536423841059603,0.9977272727272728,1
kfcpanr,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.7681940700808625,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8111111111111111,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.8785219747140277,0.880794701986755,1
kfcparn,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.6981132075471698,0.7681940700808625,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.7511111111111111,0.8111111111111111,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.794701986754967,0.8785219747140277,0.9977272727272728,1
kfcrnpa,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.954177897574124,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9437086092715232,0.9536423841059603,1
kfcrnap,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.954177897574124,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9437086092715232,0.990066225165563,1
kfcrpna,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.8274932614555256,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.8577777777777778,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9536423841059603,0.9536423841059603,1
kfcrpan,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.8274932614555256,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.8577777777777778,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9536423841059603,0.9977272727272728,1
kfcranp,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.8571428571428571,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.8844444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9877934978928357,0.990066225165563,1
kfcrapn,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.8194070080862533,0.8571428571428571,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8511111111111112,0.8844444444444444,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.9437086092715232,0.9877934978928357,0.9977272727272728,1
kfcanpr,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.894878706199461,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.9983164983164983,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.8708609271523179,0.880794701986755,1
kfcanrp,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.894878706199461,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.9983164983164983,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.8708609271523179,0.990066225165563,1
kfcapnr,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.7681940700808625,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.8111111111111111,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.8785219747140277,0.880794701986755,1
kfcaprn,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.7681940700808625,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.8111111111111111,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.8785219747140277,0.9977272727272728,1
kfcarnp,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.8571428571428571,0.9919137466307277,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.9983164983164983,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.8844444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.9877934978928357,0.990066225165563,1
kfcarpn,0.6792452830188679,0.6792452830188679,0.6900269541778976,0.7601078167115903,0.8571428571428571,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7444444444444445,0.8044444444444445,0.8844444444444444,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.7847682119205298,0.8685881998795906,0.9877934978928357,0.9977272727272728,1
kfpncra,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.8328840970350404,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,1,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.8622222222222222,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.794701986754967,0.9536423841059603,1
kfpncar,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.8328840970350404,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,1,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.8622222222222222,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.794701986754967,0.880794701986755,1
kfpnrca,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.9568733153638814,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.9536423841059603,0.9536423841059603,1
kfpnrac,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.9568733153638814,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.9536423841059603,1,1
kfpnacr,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.8975741239892183,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.9155555555555556,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.880794701986755,0.880794701986755,1
kfpnarc,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.8274932614555256,0.8975741239892183,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8577777777777778,0.9155555555555556,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.880794701986755,1,1
kfpcnra,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.8328840970350404,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,1,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8622222222222222,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.794701986754967,0.9536423841059603,1
kfpcnar,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.8328840970350404,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,1,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8622222222222222,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.794701986754967,0.880794701986755,1
kfpcrna,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.8274932614555256,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8577777777777778,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.9536423841059603,0.9536423841059603,1
kfpcran,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.8274932614555256,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8577777777777778,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.9536423841059603,0.9977272727272728,1
kfpcanr,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.7681940700808625,0.9029649595687331,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8111111111111111,0.9199999999999999,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.8785219747140277,0.880794701986755,1
kfpcarn,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.6981132075471698,0.7681940700808625,0.8652291105121294,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6621621621621622,0.6621621621621622,0.6621621621621622,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.7511111111111111,0.8111111111111111,0.8911111111111112,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.794701986754967,0.8785219747140277,0.9977272727272728,1
kfprnca,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.816711590296496,0.9568733153638814,0.9622641509433962,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,1,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8488888888888889,0.9644444444444444,0.9688888888888889,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.9536423841059603,0.9536423841059603,0.9536423841059603,1
kfprnac,0.6792452830188679,0.6792452830188679,0.6873315363881402,0.816711590296496,0.9568733153638814,0.9946091644204852,1,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.6351351351351351,0.9864864864864865,0.9864864864864865,1,0.7355555555555555,0.7355555555555555,0.7422222222222222,0.8488888888888889,0.9644444444444444,0.9955555555555555,1,0.7847682119205298,0.7847682119205298,0.794701986754967,0.9536423841059603,0.9536423841059603,1,1
