ordered_tests,TestInSeq,TotalAcc,f_bacc,i_bacc,a_bacc
kfpanrc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfpacnr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfpacrn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfparnc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfparcn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrncpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrncap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrnpca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrnpac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrnacp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrnapc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcnpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcnap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcpna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcpan,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcanp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrcapn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpnca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpnac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpcna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpcan,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpanc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrpacn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrancp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfranpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfracnp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfracpn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrapnc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfrapcn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfancpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfancrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfanpcr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfanprc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfanrcp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfanrpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacnpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacnrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacpnr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacprn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacrnp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfacrpn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfapncr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfapnrc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfapcnr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfapcrn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfaprnc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfaprcn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarncp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarnpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarcnp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarcpn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarpnc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kfarpcn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcpra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcpar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcrpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcrap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcapr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfcarp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfpcra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfpcar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfprca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfprac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfpacr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfparc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfrcpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfrcap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfrpca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfrpac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfracp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfrapc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfacpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfacrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfapcr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfaprc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfarcp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knfarpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfpra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfpar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfrpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfrap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfapr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncfarp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncpfra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncpfar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncprfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncpraf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncpafr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncparf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrfpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrfap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrpfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrpaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrafp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncrapf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncafpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncafrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncapfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncaprf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncarfp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kncarpf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfcra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfcar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfrca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfrac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfacr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpfarc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcfra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcfar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcrfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcraf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcafr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpcarf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knprfca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knprfac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knprcfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knprcaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knprafc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpracf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpafcr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpafrc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpacfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knpacrf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knparfc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knparcf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfcpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfcap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfpca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfpac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfacp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrfapc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcfpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcfap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcpfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcpaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcafp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrcapf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpfca,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpfac,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpcfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpcaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpafc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrpacf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrafcp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrafpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knracfp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knracpf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrapfc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knrapcf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafcpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafcrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafpcr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafprc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafrcp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knafrpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacfpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacfrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacpfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacprf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacrfp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knacrpf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knapfcr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knapfrc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knapcfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knapcrf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knaprfc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knaprcf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarfcp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarfpc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarcfp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarcpf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarpfc,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
knarpcf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnpra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnpar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnrpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnrap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnapr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfnarp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfpnra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfpnar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfprna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfpran,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfpanr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfparn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfrnpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfrnap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfrpna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfrpan,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfranp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfrapn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfanpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfanrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfapnr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfaprn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfarnp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcfarpn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfpra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfpar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfrpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfrap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfapr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnfarp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnpfra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnpfar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnprfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnpraf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnpafr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnparf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrfpa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrfap,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrpfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrpaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrafp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnrapf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnafpr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnafrp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnapfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnaprf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnarfp,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcnarpf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfnra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfnar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfrna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfran,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfanr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpfarn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnfra,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnfar,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnrfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnraf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnafr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpnarf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcprfna,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcprfan,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcprnfa,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcprnaf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcprafn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpranf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpafnr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpafrn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpanfr,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcpanrf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcparfn,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
kcparnf,1,0.7368421052631579,0.7324561403508771,0.7851805728518058,0.8544668587896254
